file,has_O2,has_g,has_O3
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/batchtospacend/batchtospacend_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/bias/bias_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/broadmul/broadmul_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/cast/cast_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/ceil/ceil_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/clip/clip_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/clip/clip_kernel_ref_int8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/clip/clip_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/clip/clip_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/comparison/comparison_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/comparison/comparison_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/concat/concat_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/concat/concat_kernel_ref_int8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/concat/concat_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/concat/concat_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/conv_kernel_ref_fp16.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/conv_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/conv_kernel_ref_int8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/conv_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/conv_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/crop/crop_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/deconv/deconv_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/depthtospace/depthtospace_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/detection_output/detection_output_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/detection_postprocess/detection_postprocess_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/dropout/dropout_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/eltwise/eltwise_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/elu/elu_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/embedding/embedding_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/expand/expand_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/expanddims/expanddims_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/fc/fc_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/flatten/flatten_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/gather/gather_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/gelu/gelu_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/gru/gru_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/hardsigmoid/hardsigmoid_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/hardswish/hardswish_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/hardswish/hardswish_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/hardswish/hardswish_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/input/input_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/instancenorm/instancenorm_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/interp/interp_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/l2normalization/l2normalization_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/l2pool/l2pool_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/layernorm/layernorm_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/logical/logical_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/logistic/logistic_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/logsoftmax/logsoftmax_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/lrn/lrn_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/lstm/lstm_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/matmul/matmul_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/maximum/maximum_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/mean/mean_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/minimum/minimum_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/mish/mish_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/mish/mish_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/mish/mish_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/mvn/mvn_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/noop/noop_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/normalize/normalize_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/pad/pad_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/permute/permute_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/pooling/pooling_kernel_ref_fp16.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/pooling/pooling_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/pooling/pooling_kernel_ref_int8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/pooling/pooling_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/pooling/pooling_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/prelu/prelu_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/priorbox/priorbox_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/psroipooling/psroipooling_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/reciprocal/reciprocal_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/reducel2/reducel2_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/reduction/reduction_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/region/region_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu/relu_kernel_ref_fp16.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu/relu_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu/relu_kernel_ref_int8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu/relu_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu/relu_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu1/relu1_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/relu6/relu6_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/reorg/reorg_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/reshape/reshape_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/resize/resize_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/reverse/reverse_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/rnn/rnn_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/roialign/roialign_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/roipooling/roipooling_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/round/round_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/rpn/rpn_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/scale/scale_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/scatter/scatter_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/selu/selu_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/shape/shape_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/shuffle_channel/shuffle_channel_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/sigmoid/sigmoid_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/slice/slice_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/softmax/softmax_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/softmax/softmax_kernel_ref_int8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/softmax/softmax_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/softmax/softmax_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/softplus/softplus_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/spacetobatchnd/spacetobatchnd_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/spacetodepth/spacetodepth_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/sparsetodense/sparsetodense_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/spatialtransformer/spatialtransformer_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/split/split_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/squareddifference/squareddifference_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/squeeze/squeeze_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/strided_slice/strided_slice_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/swap_axis/swap_axis_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/tanh/tanh_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/threshold/threshold_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/tile/tile_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/topkv2/topkv2_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/transpose/transpose_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/unary/unary_kernel_ref_fp32.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/unary/unary_kernel_ref_uint8.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/unary/unary_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/unsqueeze/unsqueeze_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/upsample/upsample_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/where/where_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/zeroslike/zeroslike_ref.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/x86/conv_direct_hcl_int8_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/x86/conv_dw_hcl_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/x86/conv_dw_kernel_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/x86/conv_hcl_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/x86/conv_kernel_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/conv/x86/wino_conv_kernel_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/device/cpu/op/fc/x86/fc_hcl_x86.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/op.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/absval.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/add_n.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/argmax.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/argmin.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/batchnorm.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/batchtospacend.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/bias.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/broadmul.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/cast.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/ceil.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/clip.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/comparison.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/concat.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/const.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/convolution.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/crop.c,1,1,0
/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/tengine/LLVM13-O2-g/work/Tengine-src/source/operator/prototype/deconvolution.c,1,1,0
