step,analysis_kind,analysis_mode,channel,warning,stderr
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZN11flatbuffers19NewFBSCodeGeneratorEb(%""class.std::unique_ptr.151""* nonnull sret(%""class.std::unique_ptr.151"") align 8 %39, i1 noundef zeroext false)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2233 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZNSt12__shared_ptrIN11flatbuffers13CodeGeneratorELN9__gnu_cxx12_Lock_policyE2EEC2IS1_St14default_deleteIS1_EvEEOSt10unique_ptrIT_T0_E(%""class.std::__shared_ptr""* noundef nonnull align 8 dereferenceable(16) %566, %""class.std::unique_ptr.151""* noundef nonnull align 8 dereferenceable(8) %39)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2217 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %568 = invoke noundef zeroext i1 bitcast (i1 (%""class.flatbuffers::FlatCompiler""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)* @_ZN11flatbuffers12FlatCompiler21RegisterCodeGeneratorERKNS_11FlatCOptionESt10shared_ptrINS_13CodeGeneratorEE to i1 (%""class.flatbuffers::FlatCompiler.2328""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)*)(%""class.flatbuffers::FlatCompiler.2328""* noundef nonnull align 8 dereferenceable(64) %24, %""struct.flatbuffers::FlatCOption""* noundef nonnull align 8 dereferenceable(128) %37, %""class.std::shared_ptr""* noundef nonnull %38)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2219 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2221 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %659 = invoke noundef i8* @_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERmm(%""class.std::__cxx11::basic_string""* noundef nonnull align 8 dereferenceable(32) %655, i64* noundef nonnull align 8 dereferenceable(8) %16, i64 noundef 0)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZN11flatbuffers18NewGoCodeGeneratorEv(%""class.std::unique_ptr.151""* nonnull sret(%""class.std::unique_ptr.151"") align 8 %42)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2267 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZNSt12__shared_ptrIN11flatbuffers13CodeGeneratorELN9__gnu_cxx12_Lock_policyE2EEC2IS1_St14default_deleteIS1_EvEEOSt10unique_ptrIT_T0_E(%""class.std::__shared_ptr""* noundef nonnull align 8 dereferenceable(16) %669, %""class.std::unique_ptr.151""* noundef nonnull align 8 dereferenceable(8) %42)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2251 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %671 = invoke noundef zeroext i1 bitcast (i1 (%""class.flatbuffers::FlatCompiler""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)* @_ZN11flatbuffers12FlatCompiler21RegisterCodeGeneratorERKNS_11FlatCOptionESt10shared_ptrINS_13CodeGeneratorEE to i1 (%""class.flatbuffers::FlatCompiler.2328""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)*)(%""class.flatbuffers::FlatCompiler.2328""* noundef nonnull align 8 dereferenceable(64) %24, %""struct.flatbuffers::FlatCOption""* noundef nonnull align 8 dereferenceable(128) %40, %""class.std::shared_ptr""* noundef nonnull %41)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2253 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2255 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %762 = invoke noundef i8* @_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERmm(%""class.std::__cxx11::basic_string""* noundef nonnull align 8 dereferenceable(32) %758, i64* noundef nonnull align 8 dereferenceable(8) %15, i64 noundef 0)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZN11flatbuffers20NewJavaCodeGeneratorEv(%""class.std::unique_ptr.151""* nonnull sret(%""class.std::unique_ptr.151"") align 8 %45)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2301 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZNSt12__shared_ptrIN11flatbuffers13CodeGeneratorELN9__gnu_cxx12_Lock_policyE2EEC2IS1_St14default_deleteIS1_EvEEOSt10unique_ptrIT_T0_E(%""class.std::__shared_ptr""* noundef nonnull align 8 dereferenceable(16) %772, %""class.std::unique_ptr.151""* noundef nonnull align 8 dereferenceable(8) %45)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2285 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %774 = invoke noundef zeroext i1 bitcast (i1 (%""class.flatbuffers::FlatCompiler""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)* @_ZN11flatbuffers12FlatCompiler21RegisterCodeGeneratorERKNS_11FlatCOptionESt10shared_ptrINS_13CodeGeneratorEE to i1 (%""class.flatbuffers::FlatCompiler.2328""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)*)(%""class.flatbuffers::FlatCompiler.2328""* noundef nonnull align 8 dereferenceable(64) %24, %""struct.flatbuffers::FlatCOption""* noundef nonnull align 8 dereferenceable(128) %43, %""class.std::shared_ptr""* noundef nonnull %44)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2287 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2289 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %863 = invoke noundef i8* @_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERmm(%""class.std::__cxx11::basic_string""* noundef nonnull align 8 dereferenceable(32) %859, i64* noundef nonnull align 8 dereferenceable(8) %14, i64 noundef 0)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZN11flatbuffers26NewJsonSchemaCodeGeneratorEv(%""class.std::unique_ptr.151""* nonnull sret(%""class.std::unique_ptr.151"") align 8 %48)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2335 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   invoke void @_ZNSt12__shared_ptrIN11flatbuffers13CodeGeneratorELN9__gnu_cxx12_Lock_policyE2EEC2IS1_St14default_deleteIS1_EvEEOSt10unique_ptrIT_T0_E(%""class.std::__shared_ptr""* noundef nonnull align 8 dereferenceable(16) %873, %""class.std::unique_ptr.151""* noundef nonnull align 8 dereferenceable(8) %48)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2319 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %875 = invoke noundef zeroext i1 bitcast (i1 (%""class.flatbuffers::FlatCompiler""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)* @_ZN11flatbuffers12FlatCompiler21RegisterCodeGeneratorERKNS_11FlatCOptionESt10shared_ptrINS_13CodeGeneratorEE to i1 (%""class.flatbuffers::FlatCompiler.2328""*, %""struct.flatbuffers::FlatCOption""*, %""class.std::shared_ptr""*)*)(%""class.flatbuffers::FlatCompiler.2328""* noundef nonnull align 8 dereferenceable(64) %24, %""struct.flatbuffers::FlatCOption""* noundef nonnull align 8 dereferenceable(128) %46, %""class.std::shared_ptr""* noundef nonnull %47)",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
pta_fi,PTA,fi,lines,"[pta] UNHANDLED:   %2321 = landingpad { i8*, i32 }",/home/jimi/PaperExperiment/CompilerOptimization/Result/flatbuffers/dg/dg-LLVM14-O2-g/high_precision_20260326_164052/log/pta_fi.lines.stderr.log
